SKU_Coded,Predicted_Date,Actual_Sold_Date,Qty_Sold,Predicted_Qty_Sold,Unit_Price,On_Promo
6193800,2023-01-26,2023-01-26,15.0,17.377433468130562,7.49,0.0
6193800,2023-01-27,2023-01-27,15.0,20.579725808495994,7.49,0.0
6193800,2023-01-28,2023-01-28,10.0,14.41410197468199,7.49,0.0
6193800,2023-01-29,2023-01-29,8.0,14.022451349802557,7.49,0.0
6193800,2023-01-30,2023-01-30,7.0,14.088655515156773,7.49,0.0
6193800,2023-01-31,2023-01-31,10.0,14.494677126075961,7.49,0.0
6193800,2023-02-01,2023-02-01,9.0,14.71748605596398,7.49,0.0
6193800,2023-02-02,2023-02-02,12.0,18.933277061692355,7.49,0.0
6193800,2023-02-03,2023-02-03,18.0,21.97942174685929,7.49,0.0
6193800,2023-02-04,2023-02-04,15.0,15.625731131324358,7.49,0.0
6193800,2023-02-05,2023-02-05,16.0,15.019938183545115,7.49,0.0
6193800,2023-02-06,2023-02-06,8.0,14.852211266065417,7.49,0.0
6193800,2023-02-07,2023-02-07,18.0,15.011064187142974,7.49,0.0
6193800,2023-02-08,2023-02-08,31.0,14.980099646076537,7.49,0.0
6193800,2023-02-09,2023-02-09,32.0,18.942045479440146,7.49,0.0
6193800,2023-02-10,2023-02-10,29.0,21.74053155724951,7.4900002,0.0
6193800,2023-02-11,2023-02-11,21.0,15.151188485728543,7.49,0.0
6193800,2023-02-12,2023-02-12,19.0,14.326981957773851,7.49,0.0
6193800,2023-02-13,2023-02-13,20.0,13.962597697627663,7.49,0.0
6193800,2023-02-14,2023-02-14,11.0,13.9502460874618,7.49,0.0
6193800,2023-02-15,2023-02-15,14.0,13.776325963699685,7.49,0.0
6193800,2023-02-16,2023-02-16,25.0,17.625408921548576,7.49,0.0
6193800,2023-02-17,2023-02-17,20.0,20.341993090239576,7.49,0.0
6193800,2023-02-18,2023-02-18,12.0,13.701607801601579,7.49,0.0
6193800,2023-02-19,2023-02-19,22.0,12.856182412195748,7.49,0.0
6193800,2023-02-20,2023-02-20,13.0,12.498492818577954,7.49,0.0
6193800,2023-02-21,2023-02-21,19.0,12.518052567493047,7.49,0.0
6193800,2023-02-22,2023-02-22,16.0,12.397885152620077,7.49,0.0
6193800,2023-02-23,2023-02-23,16.0,16.318635319561874,7.49,0.0
6193800,2023-02-24,2023-02-24,23.0,19.12046431045073,7.49,0.0
6193800,2023-02-25,2023-02-25,14.0,12.574306049400878,7.49,0.0
6193800,2023-02-26,2023-02-26,8.0,11.827392843545608,7.49,0.0
6193800,2023-02-27,2023-02-27,13.0,11.56785933893153,7.49,0.0
6193800,2023-02-28,2023-02-28,14.0,11.680786851376048,7.49,0.0
6193800,2023-03-01,2023-03-01,15.0,11.64512004633287,7.49,0.0
6193800,2023-03-02,2023-03-02,22.0,15.637909471206624,7.49,0.0
6193800,2023-03-03,2023-03-03,28.0,18.496320978150834,7.49,0.0
6193800,2023-03-04,2023-03-04,14.0,11.988985682353006,7.49,0.0
6193800,2023-03-05,2023-03-05,8.0,11.2615963139178,7.49,0.0
6193800,2023-03-06,2023-03-06,10.0,11.00155669274759,7.49,0.0
6193800,2023-03-07,2023-03-07,9.0,11.0940452108794,7.49,0.0
6193800,2023-03-08,2023-03-08,8.0,11.018923861117417,7.49,0.0
6193800,2023-03-09,2023-03-09,21.0,14.954946693107727,7.49,0.0
6193800,2023-03-10,2023-03-10,17.0,17.74170990994336,7.49,0.0
6193800,2023-03-11,2023-03-11,14.0,11.150919184602717,7.49,0.0
6193800,2023-03-12,2023-03-12,13.0,10.331882687912868,7.49,0.0
6193800,2023-03-13,2023-03-13,8.0,9.97603980862836,7.49,0.0
6193800,2023-03-14,2023-03-14,13.0,9.972890219323109,7.49,0.0
6193800,2023-03-15,2023-03-15,14.0,9.806759001483858,7.49,0.0
6193800,2023-03-16,2023-03-16,15.0,13.660856162920986,7.49,0.0
6193800,2023-03-17,2023-03-17,11.0,16.37907735746637,7.49,0.0
6193800,2023-03-18,2023-03-18,17.0,9.737125989794333,7.49,0.0
6193800,2023-03-19,2023-03-19,7.0,8.887869669005166,7.49,0.0
6193800,2023-03-20,2023-03-20,11.0,8.525745199540442,7.49,0.0
6193800,2023-03-21,2023-03-21,12.0,8.542580580614286,7.49,0.0
6193800,2023-03-22,2023-03-22,6.0,8.424273042017372,7.49,0.0
6193800,2023-03-23,2023-03-23,10.0,12.354784161589441,7.49,0.0
6193800,2023-03-24,2023-03-24,20.0,15.177900903247775,7.49,0.0
6193800,2023-03-25,2023-03-25,9.0,8.66834405526043,7.49,0.0
6193800,2023-03-26,2023-03-26,16.0,7.97713752437443,7.49,0.0
6193800,2023-03-27,2023-03-27,7.0,7.796052405748365,7.49,0.0
6193800,2023-03-28,2023-03-28,13.0,8.013493221012075,7.49,0.0
6193800,2023-03-29,2023-03-29,5.0,8.111263530351534,7.49,0.0
6193800,2023-03-30,2023-03-30,16.0,12.268669442657416,7.49,0.0
6193800,2023-03-31,2023-03-31,15.0,15.32440671957705,7.49,0.0
6193800,2023-04-01,2023-04-01,10.0,9.047809270823759,7.49,0.0
6193800,2023-04-02,2023-04-02,11.0,8.584368419417508,7.49,0.0
6193800,2023-04-03,2023-04-03,4.0,8.620332446930128,7.49,0.0
6193800,2023-04-04,2023-04-04,11.0,9.038749258733155,7.49,0.0
6193800,2023-04-05,2023-04-05,8.0,9.316384778710791,7.49,0.0
6193800,2023-04-06,2023-04-06,16.0,13.627971105445944,7.49,0.0
6193800,2023-04-07,2023-04-07,11.0,16.808225868714484,7.49,0.0
6193800,2023-04-09,2023-04-09,10.0,10.2159766870706,7.49,0.0
6193800,2023-04-10,2023-04-10,10.0,10.271177741226582,7.49,0.0
6193800,2023-04-11,2023-04-11,26.0,10.67122209337792,7.49,0.0
6193800,2023-04-12,2023-04-12,8.0,10.893183505306958,7.49,0.0
6193800,2023-04-13,2023-04-13,15.0,15.11305126894451,7.12,0.0
6193800,2023-04-14,2023-04-14,29.0,18.167718610419016,7.49,0.0
6193800,2023-04-15,2023-04-15,37.0,11.826290259265893,7.49,0.0
6193800,2023-04-16,2023-04-16,12.0,11.235616769178453,7.49,0.0
6193800,2023-04-17,2023-04-17,18.0,11.084864590710376,7.49,0.0
6193800,2023-04-18,2023-04-18,22.0,11.26148552438031,7.49,0.0
6193800,2023-04-19,2023-04-19,9.0,11.248020224434976,7.49,0.0
6193800,2023-04-20,2023-04-20,18.0,15.226193058329702,7.49,0.0
6193800,2023-04-21,2023-04-21,25.0,18.038744147532817,7.49,0.0
6193800,2023-04-22,2023-04-22,13.0,11.460577862662667,7.49,0.0
6193800,2023-04-23,2023-04-23,9.0,10.64413992510769,5.0,0.0
6193800,2023-04-24,2023-04-24,10.0,10.283836625569553,7.49,0.0
6193800,2023-04-25,2023-04-25,14.0,10.27186409100677,7.49,0.0
6193800,2023-04-26,2023-04-26,10.0,10.09488625948282,7.49,0.0
6193800,2023-04-27,2023-04-27,15.0,13.938022415791243,7.49,0.0
6193800,2023-04-28,2023-04-28,12.0,16.64659312141798,7.49,0.0
6193800,2023-04-29,2023-04-29,5.0,9.997206191825747,7.49,0.0
6193800,2023-04-30,2023-04-30,8.0,9.143096560321116,7.49,0.0
6193800,2023-05-01,2023-05-01,4.0,8.77853447688235,7.49,0.0
6193800,2023-05-02,2023-05-02,15.0,8.794670152163892,7.49,0.0
6193800,2023-05-03,2023-05-03,15.0,8.676252908253565,7.49,0.0
6193800,2023-05-04,2023-05-04,18.0,12.605684343061098,7.49,0.0
6193800,2023-05-05,2023-05-05,17.0,15.424852287788735,7.49,0.0
6193800,2023-05-06,2023-05-06,21.0,8.906324511039113,7.49,0.0
6193800,2023-05-07,2023-05-07,15.0,8.19881274745029,7.49,0.0
6193800,2023-05-08,2023-05-08,10.0,7.991717771651885,7.49,0.0
6193800,2023-05-09,2023-05-09,12.0,8.171119548671644,7.49,0.0
6193800,2023-05-10,2023-05-10,14.0,8.216646211133895,7.49,0.0
6193800,2023-05-11,2023-05-11,9.0,12.30567695654161,7.49,0.0
6193800,2023-05-12,2023-05-12,16.0,15.275321258022068,7.49,0.0
6193800,2023-05-13,2023-05-13,8.0,8.893749114030074,7.49,0.0
6193800,2023-05-14,2023-05-14,8.0,8.305778968193327,7.49,0.0
6193800,2023-05-15,2023-05-15,13.0,8.197530471570195,7.49,0.0
6193800,2023-05-16,2023-05-16,13.0,8.452503070627957,7.49,0.0
6193800,2023-05-17,2023-05-17,16.0,8.548511712776019,7.49,0.0
6193800,2023-05-18,2023-05-18,9.0,12.66193296361188,7.49,0.0
6193800,2023-05-19,2023-05-19,12.0,15.629702840595153,7.49,0.0
6193800,2023-05-20,2023-05-20,9.0,9.220640735346622,7.49,0.0
6193800,2023-05-21,2023-05-21,13.0,8.581006466153625,7.49,0.0
6193800,2023-05-22,2023-05-22,15.0,8.399098731370001,7.49,0.0
6193800,2023-05-23,2023-05-23,13.0,8.561257795064746,7.49,0.0
6193800,2023-05-24,2023-05-24,14.0,8.548706138983874,7.49,0.0
6193800,2023-05-25,2023-05-25,17.0,12.541683392764849,7.49,0.0
6193800,2023-05-26,2023-05-26,10.0,15.3813203284306,7.49,0.0
6193800,2023-05-27,2023-05-27,8.0,8.84083013531158,7.49,0.0
6193800,2023-05-28,2023-05-28,10.0,8.070928085941508,7.49,0.0
6193800,2023-05-29,2023-05-29,3.0,7.764292093707966,7.49,0.0
6193800,2023-05-30,2023-05-30,9.0,7.8114311583381575,7.49,0.0
6193800,2023-05-31,2023-05-31,5.0,7.697399505029266,7.49,0.0
6193800,2023-06-01,2023-06-01,16.0,11.60581652697509,7.49,0.0
6193800,2023-06-02,2023-06-02,17.0,14.38064074642346,7.49,0.0
6193800,2023-06-03,2023-06-03,11.0,7.797278966696204,7.49,0.0
6193800,2023-06-04,2023-06-04,11.0,7.007944119772236,7.49,0.0
6193800,2023-06-05,2023-06-05,11.0,6.70607607334526,7.49,0.0
6193800,2023-06-06,2023-06-06,12.0,6.782193472975994,7.49,0.0
6193800,2023-06-07,2023-06-07,12.0,6.7206147910656755,7.49,0.0
6193800,2023-06-08,2023-06-08,15.0,10.703508336166058,7.49,0.0
6193800,2023-06-09,2023-06-09,11.0,13.57271837209117,7.49,0.0
6193800,2023-06-10,2023-06-10,11.0,7.100946778866399,7.49,0.0
6193800,2023-06-11,2023-06-11,5.0,6.437201400359105,7.49,0.0
6193800,2023-06-12,2023-06-12,5.0,6.27132243643854,7.49,0.0
6193800,2023-06-13,2023-06-13,5.0,6.48995159385744,7.49,0.0
6193800,2023-06-14,2023-06-14,1.0,6.573378454145346,7.49,0.0
6193800,2023-06-15,2023-06-15,11.0,10.699719861407804,7.49,0.0
6193800,2023-06-16,2023-06-16,17.0,13.70687541319218,7.49,0.0
6193800,2023-06-17,2023-06-17,12.0,7.363834429373681,7.49,0.0
6193800,2023-06-18,2023-06-18,12.0,6.816241620539922,7.49,0.0
6193800,2023-06-19,2023-06-19,8.0,6.751029145260503,7.49,0.0
6193800,2023-06-20,2023-06-20,8.0,7.0524764682075345,7.49,0.0
6193800,2023-06-21,2023-06-21,9.0,7.199129644083221,7.49,0.0
6193800,2023-06-22,2023-06-22,11.0,11.368033551993815,7.49,0.0
6193800,2023-06-23,2023-06-23,14.0,14.396718511357085,7.49,0.0
6193800,2023-06-24,2023-06-24,10.0,8.05451567807665,7.49,0.0
6193800,2023-06-25,2023-06-25,8.0,7.488108174739017,7.49,0.0
6193800,2023-06-26,2023-06-26,6.0,7.386126090560302,7.49,0.0
6193800,2023-06-27,2023-06-27,4.0,7.635147914412489,7.49,0.0
6193800,2023-06-28,2023-06-28,8.0,7.716541844252486,7.49,0.0
6193800,2023-06-29,2023-06-29,7.0,11.810602930275383,7.49,0.0
6193800,2023-06-30,2023-06-30,15.0,14.758430454658146,7.49,0.0
6193800,2023-07-01,2023-07-01,4.0,8.333123368258047,7.49,0.0
6193800,2023-07-02,2023-07-02,8.0,7.685204504054808,7.49,0.0
6193800,2023-07-03,2023-07-03,4.0,7.507085699120129,7.49,0.0
6193800,2023-07-04,2023-07-04,7.0,7.688940492082136,7.49,0.0
6193800,2023-07-05,2023-07-05,8.0,7.7154219241220465,7.49,0.0
6193800,2023-07-06,2023-07-06,9.0,11.769685341518816,7.49,0.0
6193800,2023-07-07,2023-07-07,16.0,14.695164277011465,7.49,0.0
6193800,2023-07-08,2023-07-08,12.0,8.26668052474156,7.49,0.0
6193800,2023-07-09,2023-07-09,2.0,7.635801939720078,7.49,0.0
6193800,2023-07-10,2023-07-10,5.0,7.495262334027901,7.49,0.0
6193800,2023-07-11,2023-07-11,4.0,7.734811733044614,7.49,0.0
6193800,2023-07-12,2023-07-12,6.0,7.837935422330331,7.49,0.0
6193800,2023-07-13,2023-07-13,12.0,11.985901858451175,7.49,0.0
6193800,2023-07-14,2023-07-14,7.0,15.019586959600021,7.49,0.0
6193800,2023-07-15,2023-07-15,5.0,8.71065461728777,7.49,0.0
6193800,2023-07-16,2023-07-16,10.0,8.207004971046041,7.49,0.0
6193800,2023-07-17,2023-07-17,14.0,8.197302235155085,7.49,0.0
6193800,2023-07-18,2023-07-18,16.0,8.566947172854494,7.49,0.0
6193800,2023-07-19,2023-07-19,10.0,8.794929028022704,7.49,0.0
6193800,2023-07-20,2023-07-20,11.0,13.058013008498914,7.49,0.0
6193800,2023-07-21,2023-07-21,13.0,16.19270662076466,7.49,0.0
6193800,2023-07-22,2023-07-22,13.0,9.96658035774125,7.49,0.0
6193800,2023-07-23,2023-07-23,7.0,9.523849988474943,7.49,0.0
6193800,2023-07-24,2023-07-24,7.0,9.550028055446726,7.49,0.0
6193800,2023-07-25,2023-07-25,12.0,9.92800579546795,7.49,0.0
6193800,2023-07-26,2023-07-26,15.0,10.134996797374635,7.49,0.0
6193800,2023-07-27,2023-07-27,10.0,14.346795497618757,7.4900002,0.0
6193800,2023-07-28,2023-07-28,18.0,17.399791416209336,7.49,0.0
6193800,2023-07-29,2023-07-29,5.0,11.062312909539838,7.49,0.0
6193800,2023-07-30,2023-07-30,9.0,10.480206691679909,7.49,0.0
6193800,2023-07-31,2023-07-31,12.0,10.341460497047331,7.49,0.0
6193800,2023-08-01,2023-08-01,9.0,10.532230643602007,7.49,0.0
6193800,2023-08-02,2023-08-02,12.0,10.533707118919356,7.49,0.0
6193800,2023-08-03,2023-08-03,13.0,14.526271332189662,7.49,0.0
6193800,2023-08-04,2023-08-04,9.0,17.351390154009195,7.49,0.0
6193800,2023-08-05,2023-08-05,14.0,10.782823341126567,7.49,0.0
6193800,2023-08-06,2023-08-06,13.0,9.972054427064027,7.49,0.0
6193800,2023-08-07,2023-08-07,8.0,9.612756677623587,7.49,0.0
6193800,2023-08-08,2023-08-08,7.0,9.596660374035991,7.49,0.0
6193800,2023-08-09,2023-08-09,5.0,9.410258693706135,7.49,0.0
6193800,2023-08-10,2023-08-10,8.0,13.238811989440531,7.49,0.0
6193800,2023-08-11,2023-08-11,17.0,15.928098617757449,7.49,0.0
6193800,2023-08-12,2023-08-12,8.0,9.255493684336624,7.49,0.0
6193800,2023-08-13,2023-08-13,8.0,8.375289661357519,7.49,0.0
6193800,2023-08-14,2023-08-14,9.0,7.983073854808349,7.49,0.0
6193800,2023-08-15,2023-08-15,14.0,7.9715317486748605,7.49,0.0
6193800,2023-08-16,2023-08-16,15.0,7.827115570995691,7.49,0.0
6193800,2023-08-17,2023-08-17,11.0,11.734039199689397,7.49,0.0
6193800,2023-08-18,2023-08-18,16.0,14.536048076147814,7.49,0.0
6193800,2023-08-19,2023-08-19,10.0,8.007545188356158,7.49,0.0
6193800,2023-08-20,2023-08-20,8.0,7.298985962234758,7.49,0.0
6193800,2023-08-21,2023-08-21,10.0,7.101355125313221,7.49,0.0
6193800,2023-08-22,2023-08-22,16.0,7.30209192401394,7.49,0.0
6193800,2023-08-23,2023-08-23,1.0,7.381899725670561,7.49,0.0
6193800,2023-08-24,2023-08-24,8.0,11.518897236642006,7.49,0.0
6193800,2023-08-25,2023-08-25,9.0,14.550555653898085,7.49,0.0
6193800,2023-08-26,2023-08-26,8.0,8.244998120958227,7.49,0.0
6193800,2023-08-27,2023-08-27,6.0,7.746569429011904,5.0,0.0
6193800,2023-08-28,2023-08-28,5.0,7.740484063727175,7.49,0.0
6193800,2023-08-29,2023-08-29,7.0,8.108914091042859,7.49,0.0
6193800,2023-08-30,2023-08-30,16.0,8.32794824392847,7.49,0.0
6193800,2023-08-31,2023-08-31,8.0,12.571875124763316,7.49,0.0
6193800,2023-09-01,2023-09-01,10.0,15.675231003205258,7.49,0.0
6193800,2023-09-02,2023-09-02,6.0,9.404185333970169,7.49,0.0
6193800,2023-09-03,2023-09-03,7.0,8.902169376229491,7.49,0.0
6193800,2023-09-04,2023-09-04,5.0,8.854554218197022,7.49,0.0
6193800,2023-09-05,2023-09-05,3.0,9.144738721158285,7.49,0.0
6193800,2023-09-06,2023-09-06,7.0,9.251078613581567,7.49,0.0
6193800,2023-09-07,2023-09-07,10.0,13.351110373363529,7.49,0.0
6193800,2023-09-08,2023-09-08,14.0,16.28351193806325,7.49,0.0
6193800,2023-09-09,2023-09-09,13.0,9.819375722559137,7.49,0.0
6193800,2023-09-10,2023-09-10,9.0,9.107702407405002,7.49,0.0
6193800,2023-09-11,2023-09-11,13.0,8.839925529617716,7.49,0.0
6193800,2023-09-12,2023-09-12,3.0,8.90583165320926,7.49,0.0
6193800,2023-09-13,2023-09-13,10.0,8.790312031273569,7.49,0.0
6193800,2023-09-14,2023-09-14,10.0,12.67740436350617,7.49,0.0
6193800,2023-09-15,2023-09-15,11.0,15.412071797432066,7.49,0.0
6193800,2023-09-16,2023-09-16,11.0,8.771299758252928,7.49,0.0
6193800,2023-09-17,2023-09-17,10.0,7.909424030384976,7.49,0.0
6193800,2023-09-18,2023-09-18,4.0,7.52250478951435,7.49,0.0
6193800,2023-09-19,2023-09-19,15.0,7.504115608348683,7.49,0.0
6193800,2023-09-20,2023-09-20,14.0,7.341987050001489,7.49,0.0
6193800,2023-09-21,2023-09-21,6.0,11.221966503634958,7.49,0.0
6193800,2023-09-22,2023-09-22,19.0,13.989743725726989,7.49,0.0
6193800,2023-09-23,2023-09-23,10.0,7.421924182928798,7.49,0.0
6193800,2023-09-24,2023-09-24,11.0,6.671364285292248,7.49,0.0
6193800,2023-09-25,2023-09-25,7.0,6.431583009173833,7.49,0.0
6193800,2023-09-26,2023-09-26,3.0,6.592617875636221,7.49,0.0
6193800,2023-09-27,2023-09-27,6.0,6.637763012407266,7.49,0.0
6193800,2023-09-28,2023-09-28,5.0,10.747648295612425,7.49,0.0
6193800,2023-09-29,2023-09-29,12.0,13.762105678785872,7.49,0.0
6193800,2023-09-30,2023-09-30,3.0,7.451400850123529,7.49,0.0
6193800,2023-10-01,2023-10-01,12.0,6.961739864411023,7.49,0.0
6193800,2023-10-02,2023-10-02,9.0,6.9798604480387585,7.49,0.0
6193800,2023-10-03,2023-10-03,6.0,7.389070920663887,7.49,0.0
6193800,2023-10-04,2023-10-04,9.0,7.666169361052799,7.49,0.0
6193800,2023-10-05,2023-10-05,7.0,11.985696981087878,7.49,0.0
6193800,2023-10-06,2023-10-06,18.0,15.181966995799913,7.49,0.0
6193800,2023-10-07,2023-10-07,7.0,9.020442647749137,7.49,0.0
6193800,2023-10-08,2023-10-08,9.0,8.643370052459296,7.49,0.0
6193800,2023-10-09,2023-10-09,14.0,8.73447213276344,7.49,0.0
6193800,2023-10-10,2023-10-10,7.0,9.175063866002066,7.49,0.0
6193800,2023-10-11,2023-10-11,7.0,9.441019498462623,7.49,0.0
6193800,2023-10-12,2023-10-12,10.0,13.707044530487119,7.49,0.0
6193800,2023-10-13,2023-10-13,18.0,16.80869343887945,7.49,0.0
6193800,2023-10-14,2023-10-14,8.0,10.513707330105856,7.49,0.0
6193800,2023-10-15,2023-10-15,9.0,9.967578524790936,7.49,0.0
6193800,2023-10-16,2023-10-16,6.0,9.858150496266761,5.0,0.0
6193800,2023-10-17,2023-10-17,9.0,10.071616231583349,7.49,0.0
6193800,2023-10-18,2023-10-18,5.0,10.08934915620154,7.49,0.0
6193800,2023-10-19,2023-10-19,8.0,14.092023438508178,7.49,0.0
6193800,2023-10-20,2023-10-20,10.0,16.92146906144853,7.49,0.0
6193800,2023-10-21,2023-10-21,9.0,10.35184055299124,7.49,0.0
6193800,2023-10-22,2023-10-22,4.0,9.5350112147518,7.49,0.0
6193800,2023-10-23,2023-10-23,9.0,9.165006107610566,7.49,0.0
6193800,2023-10-24,2023-10-24,10.0,9.13384155756644,7.49,0.0
6193800,2023-10-25,2023-10-25,15.0,8.928209739328135,7.49,0.0
6193800,2023-10-26,2023-10-26,15.0,12.733469165121662,7.49,0.0
6193800,2023-10-27,2023-10-27,16.0,15.395389957567268,7.49,0.0
6193800,2023-10-28,2023-10-28,13.0,8.691235672192692,7.49,0.0
6193800,2023-10-29,2023-10-29,10.0,7.775095683741153,7.49,0.0
6193800,2023-10-30,2023-10-30,17.0,7.3422828135088345,7.49,0.0
6193800,2023-10-31,2023-10-31,4.0,7.285164585479134,7.49,0.0
6193800,2023-11-01,2023-11-01,7.0,7.0898664870649455,7.49,0.0
6193800,2023-11-02,2023-11-02,13.0,10.940307085516046,7.49,0.0
6193800,2023-11-03,2023-11-03,16.0,13.680012142353709,7.49,0.0
6193800,2023-11-04,2023-11-04,12.0,7.083287051646301,7.49,0.0
6193800,2023-11-05,2023-11-05,12.0,6.30065855212809,7.49,0.0
6193800,2023-11-06,2023-11-06,10.0,6.02339679722611,7.49,0.0
6193800,2023-11-07,2023-11-07,7.0,6.139482159656604,7.49,0.0
6193800,2023-11-08,2023-11-08,6.0,6.130450842659611,7.49,0.0
6193800,2023-11-09,2023-11-09,12.0,10.175574682064122,7.49,0.0
6193800,2023-11-10,2023-11-10,14.0,13.11381778933396,7.49,0.0
6193800,2023-11-11,2023-11-11,9.0,6.715144979147738,7.49,0.0
6193800,2023-11-12,2023-11-12,12.0,6.126088792601345,7.49,0.0
6193800,2023-11-13,2023-11-13,14.0,6.034382428013077,7.49,0.0
6193800,2023-11-14,2023-11-14,5.0,6.325019665168646,7.49,0.0
6193800,2023-11-15,2023-11-15,9.0,6.47717314290073,7.49,0.0
6193800,2023-11-16,2023-11-16,13.0,10.668424321334825,7.49,0.0
6193800,2023-11-17,2023-11-17,11.0,13.736746445962499,7.49,0.0
6193800,2023-11-18,2023-11-18,12.0,7.45181488204369,7.49,0.0
6193800,2023-11-19,2023-11-19,5.0,6.96055182808241,7.49,0.0
6193800,2023-11-20,2023-11-20,10.0,6.951713683240184,7.49,0.0
6193800,2023-11-21,2023-11-21,17.0,7.311883850312546,7.49,0.0
6193800,2023-11-23,2023-11-23,6.0,11.763005069434485,7.49,0.0
6193800,2023-11-24,2023-11-24,14.0,14.874667917537433,7.49,0.0
6193800,2023-11-25,2023-11-25,10.0,8.629816708870043,7.49,0.0
6193800,2023-11-26,2023-11-26,16.0,8.17823140162163,7.49,0.0
6193800,2023-11-27,2023-11-27,7.0,8.211406828480346,7.49,0.0
6193800,2023-11-28,2023-11-28,6.0,8.618420536563777,7.49,0.0
6193800,2023-11-29,2023-11-29,3.0,8.882648058967987,7.49,0.0
6193800,2023-11-30,2023-11-30,6.0,13.185785909252317,7.49,0.0
6193800,2023-12-01,2023-12-01,12.0,16.369630713564888,7.49,0.0
6193800,2023-12-02,2023-12-02,8.0,10.207195863016016,7.49,0.0
6193800,2023-12-03,2023-12-03,9.0,9.848079404912792,7.49,0.0
6193800,2023-12-04,2023-12-04,5.0,9.982897643708334,7.49,0.0
6193800,2023-12-05,2023-12-05,9.0,10.499152718072557,7.49,0.0
6193800,2023-12-06,2023-12-06,12.0,10.877972489452919,7.49,0.0
6193800,2023-12-07,2023-12-07,21.0,15.298182620634185,7.49,0.0
6193800,2023-12-08,2023-12-08,11.0,18.59815807029851,7.49,0.0
6193800,2023-12-09,2023-12-09,18.0,12.547033452196496,7.49,0.0
6193800,2023-12-10,2023-12-10,10.0,12.290183352337799,7.49,0.0
6193800,2023-12-11,2023-12-11,13.0,12.51378383347701,7.49,0.0
6193800,2023-12-12,2023-12-12,10.0,13.10081962973563,7.49,0.0
6193800,2023-12-13,2023-12-13,5.0,13.52797119082527,7.49,0.0
6193800,2023-12-14,2023-12-14,14.0,17.969836990531103,7.49,0.0
6193800,2023-12-15,2023-12-15,24.0,21.260933704881374,7.49,0.0
6193800,2023-12-16,2023-12-16,14.0,15.167049071420362,7.49,0.0
6193800,2023-12-17,2023-12-17,12.0,14.830854006781427,7.49,0.0
6193800,2023-12-18,2023-12-18,12.0,14.936580955328633,7.49,0.0
6193800,2023-12-19,2023-12-19,10.0,15.366129103358078,7.49,0.0
6193800,2023-12-20,2023-12-20,14.0,15.596027258657097,7.49,0.0
6193800,2023-12-21,2023-12-21,25.0,19.80170706275419,7.49,0.0
6193800,2023-12-22,2023-12-22,18.0,22.81952709548854,7.49,0.0
6193800,2023-12-23,2023-12-23,16.0,16.418121404559983,7.49,0.0
6193800,2023-12-24,2023-12-24,13.0,15.743978571811157,7.49,0.0
6193800,2023-12-26,2023-12-26,14.0,15.531809861984314,7.49,0.0
6193800,2023-12-27,2023-12-27,13.0,15.364017695338756,7.49,0.0
6193800,2023-12-28,2023-12-28,14.0,19.164942102813388,7.49,0.0
6193800,2023-12-29,2023-12-29,25.0,21.778186519838158,7.49,0.0
6193800,2023-12-30,2023-12-30,11.0,14.979876425516322,7.49,0.0
6193800,2023-12-31,2023-12-31,17.0,13.924057999792991,7.49,0.0
6193800,2024-01-01,2024-01-01,12.0,13.307129072012707,7.49,0.0
6193800,2024-01-02,2024-01-02,11.0,13.023669254353194,7.49,0.0
6193800,2024-01-03,2024-01-03,9.0,12.56310719051242,7.49,0.0
6193800,2024-01-04,2024-01-04,14.0,16.11368539366713,7.49,0.0
6193800,2024-01-05,2024-01-05,14.0,18.524171496229986,7.49,0.0
6193800,2024-01-06,2024-01-06,20.0,11.574897931337926,7.49,0.0
6193800,2024-01-07,2024-01-07,9.0,10.42304462944832,7.49,0.0
6193800,2024-01-08,2024-01-08,9.0,9.76698028352503,7.49,0.0
6193800,2024-01-09,2024-01-09,16.0,9.502031738019067,7.49,0.0
6193800,2024-01-10,2024-01-10,4.0,9.117121308159895,7.49,0.0
6193800,2024-01-11,2024-01-11,11.0,12.798733538722638,7.49,0.0
6193800,2024-01-12,2024-01-12,16.0,15.392660385534493,7.49,0.0
6193800,2024-01-13,2024-01-13,6.0,8.675106117503416,7.49,0.0
6193800,2024-01-14,2024-01-14,8.0,7.798064935060797,7.49,0.0
6193800,2024-01-15,2024-01-15,12.0,7.453784448034464,7.49,0.0
6193800,2024-01-16,2024-01-16,7.0,7.5306813981252265,7.49,0.0
6193800,2024-01-17,2024-01-17,14.0,7.510145592965752,7.49,0.0
6193800,2024-01-18,2024-01-18,13.0,11.570689155557233,7.49,0.0
6193800,2024-01-19,2024-01-19,9.0,14.549885225610879,7.49,0.0
6193800,2024-01-20,2024-01-20,16.0,8.215672257031311,7.4900002,0.0
6193800,2024-01-21,2024-01-21,9.0,7.711931591215141,7.49,0.0
6193800,2024-01-22,2024-01-22,15.0,7.723146119874233,7.49,0.0
6193800,2024-01-23,2024-01-23,7.0,8.130501228656241,7.49,0.0
6193800,2024-01-24,2024-01-24,16.0,8.408859076213089,7.49,0.0
6193800,2024-01-25,2024-01-25,9.0,12.731058818959132,7.49,0.0
6193800,2024-01-26,2024-01-26,14.0,15.929982968463896,7.49,0.0
6193800,2024-01-27,2024-01-27,8.0,9.769962731163204,7.49,0.0
6193800,2024-01-28,2024-01-28,7.0,9.39242745981868,7.49,0.0
6193800,2024-01-29,2024-01-29,11.0,9.480604296507167,7.49,0.0
